Feature,Importance
customerID_9776-CLUJA,0.00010843354653639814
customerID_5183-SNMJQ,0.00010831175026816948
customerID_7065-YUNRY,0.00010830811192225665
customerID_8337-MSSXB,0.00010818476558207987
customerID_5998-VVEJY,0.0001080922880054566
customerID_1666-JXLKU,0.00010792770760053247
customerID_4729-XKASR,0.00010789048519661116
customerID_5673-TIYIB,0.00010774908446623956
customerID_5698-BQJOH,0.0001076789193616356
customerID_3518-PZXZQ,0.00010761276278330643
customerID_8486-AYEQH,0.00010752393722397903
customerID_9253-QXKBE,0.00010744391119719072
customerID_6994-KERXL,0.00010724351624020922
customerID_4248-QPAVC,0.00010723765050336536
customerID_8710-YGLWG,0.00010722599099110988
customerID_0880-TKATG,0.0001070678665060295
customerID_1730-ZMAME,0.00010705066584457518
customerID_8276-MQBYC,0.00010703631739416603
customerID_4450-DLLMH,0.00010698885972097223
customerID_9436-ZBZCT,0.0001069618573725049
customerID_0946-CLJTI,0.00010670065225364673
customerID_5373-SFODM,0.00010655524454088153
customerID_0533-BNWKF,0.00010653554792766534
customerID_9743-DQKQW,0.00010651281477652957
customerID_9907-SWKKF,0.00010640949753699356
customerID_6876-ADESB,0.0001063989106710979
customerID_8617-ENBDS,0.00010638474681737224
customerID_0511-JTEOY,0.00010631523340419807
customerID_6786-OBWQR,0.00010630205144246655
customerID_9214-EKVXR,0.00010628942760959958
customerID_3966-HRMZA,0.00010623892539301209
customerID_4282-YMKNA,0.00010614966647838817
customerID_4013-UBXWQ,0.00010608129305684052
customerID_1597-LHYNC,0.00010601256760970083
customerID_4547-LYTDD,0.00010597057968343457
customerID_1271-SJBGZ,0.00010596295395351055
customerID_3669-OYSJI,0.00010595493101352273
customerID_5760-IFJOZ,0.00010593030886208594
customerID_1086-LXKFY,0.00010583504906838892
customerID_2674-MIAHT,0.00010578330359852665
customerID_8189-XRIKE,0.00010563621334668684
customerID_9638-JIQYA,0.00010560683735261131
customerID_4704-ERYFC,0.00010553610273001773
customerID_4763-PGDPO,0.00010541983813773387
customerID_8374-XGEJJ,0.00010540429181896474
customerID_7517-LDMPS,0.0001053614579892911
customerID_5650-VDUDS,0.00010535320679654275
customerID_8290-YWKHZ,0.00010517965249392267
customerID_2656-FMOKZ,0.00010516029771011318
customerID_6352-TWCAU,0.00010510862928338697
customerID_5244-IRFIH,0.00010495198455194704
customerID_7018-WBJNK,0.00010488712170871448
customerID_4587-NUKOX,0.00010470316840797295
customerID_8720-RQSBJ,0.0001046279284153281
customerID_3415-TAILE,0.0001044187561418441
customerID_4537-DKTAL,0.00010441717339737377
customerID_1754-GKYPY,0.00010436354392429638
customerID_0947-MUGVO,0.0001043007583265524
customerID_4439-JMPMT,0.00010421886491474793
customerID_6140-QNRQQ,0.00010418803791931909
customerID_3338-CVVEH,0.00010412557373439166
customerID_7252-NTGSS,0.00010409467512902567
customerID_5293-WXJAK,0.0001039860570990754
customerID_3658-KIBGF,0.0001039644499720763
customerID_5175-AOBHI,0.00010395776002337725
customerID_6519-CFDBX,0.00010393863585135558
customerID_3932-CMDTD,0.00010391353150094713
customerID_5899-OUVKV,0.00010388700006902586
customerID_8481-YYXWG,0.00010381223857240397
customerID_7321-PKUYW,0.00010368545088827533
customerID_2482-CZGBB,0.00010367639012941078
customerID_6507-ZJSUR,0.0001036758769202821
customerID_3296-SILRA,0.00010364049079457165
customerID_0928-JMXNP,0.00010358093418437438
customerID_7590-VHVEG,0.00010356114536450878
customerID_9286-DOJGF,0.00010349235150929906
customerID_9625-QSTYE,0.00010343207575786914
customerID_3969-GYXEL,0.00010337669647091003
customerID_4074-SJFFA,0.00010335726594281274
customerID_8937-RDTHP,0.00010303378104603561
customerID_8063-GBATB,0.00010302271120240233
customerID_9450-TRJUU,0.00010301938166427653
customerID_6715-OFDBP,0.00010297145148670035
customerID_6128-CZOMY,0.00010296974034547322
customerID_1660-HSOOQ,0.00010280438327631902
customerID_5896-NPFWW,0.00010269459131248009
customerID_2101-RANCD,0.0001026807406450974
customerID_1602-IJQQE,0.00010261172370286163
customerID_5485-WUYWF,0.00010255724143483061
customerID_4360-PNRQB,0.00010245420954860598
customerID_8993-PHFWD,0.00010244755460252218
customerID_5630-IXDXV,0.00010244563418650298
customerID_0265-EDXBD,0.00010243179655850669
customerID_1268-ASBGA,0.000102403965977244
customerID_7534-BFESC,0.00010234209007714337
customerID_8118-TJAFG,0.00010233739975350182
customerID_6432-TWQLB,0.00010230858974992908
customerID_5143-EGQFK,0.00010225410310321023
customerID_6060-DRTNL,0.0001022518584247173
customerID_1379-FRVEB,0.00010217984491513104
customerID_2962-XPMCQ,0.00010213095016571367
customerID_8903-XEBGX,0.00010204493773890847
customerID_4367-NHWMM,0.00010198555252439819
customerID_4559-UWIHT,0.00010194079362634126
customerID_9741-YLNTD,0.00010189748870750252
customerID_4735-ASGMA,0.00010189086929920692
customerID_3329-WDIOK,0.00010182526780843578
customerID_4598-XLKNJ,0.00010174272621925304
customerID_1251-STYSZ,0.00010168371525525037
customerID_7005-CCBKV,0.00010143974984250898
customerID_5138-WVKYJ,0.00010140455171022474
customerID_4137-BTIKL,0.00010138030202391572
customerID_8739-WWKDU,0.00010137665781936772
customerID_6103-BOCOU,0.00010135916354801297
customerID_0135-NMXAP,0.00010119762377341881
customerID_7774-OJSXI,0.00010111304404629815
customerID_7410-YTJIK,0.00010090641330559657
customerID_4505-EXZHB,0.00010082585370893736
customerID_2114-MGINA,0.00010075528316002723
customerID_2041-JIJCI,0.00010048042064164183
customerID_7908-QCBCA,0.00010030690678217146
customerID_2719-BDAQO,0.0001002664322977262
customerID_9279-CJEOJ,0.0001002263908674948
customerID_3001-UNBTL,0.00010013285320527448
customerID_9208-OLGAQ,0.00010013279093220761
customerID_3583-EKAPL,0.00010003327415772037
customerID_6595-YGXIT,9.997099327204035e-05
customerID_4959-JOSRX,9.996549813826739e-05
customerID_1792-UXAFY,9.987086094000453e-05
customerID_3855-ONCAR,9.978591300578875e-05
customerID_8922-LIEGH,9.973112164513255e-05
customerID_2254-DLXRI,9.965799823335334e-05
customerID_1092-GANHU,9.953811435884223e-05
customerID_8185-UPYBR,9.952810049402037e-05
customerID_0529-ONKER,9.946642982141378e-05
customerID_4124-MMETB,9.944176705688276e-05
customerID_8943-URTMR,9.94056877238359e-05
customerID_0818-OCPZO,9.938063491673354e-05
customerID_5095-AESKG,9.91425551769683e-05
customerID_6818-DJXAA,9.908894561840945e-05
customerID_3292-PBZEJ,9.907941819431249e-05
customerID_3249-ZPQRG,9.90763072200658e-05
customerID_1989-PRJHP,9.901656455539592e-05
customerID_3317-HRTNN,9.897217851649866e-05
customerID_2091-RFFBA,9.893846408903723e-05
customerID_8642-GVWRF,9.886213894318709e-05
customerID_7586-ZATGZ,9.884317777531894e-05
customerID_6959-UWKHF,9.878734404599691e-05
customerID_2359-KMGLI,9.87350741985225e-05
customerID_4853-OITSN,9.872424521193428e-05
customerID_0224-HJAPT,9.872138651915077e-05
customerID_7028-DVOIQ,9.869840848556481e-05
customerID_3923-CSIHK,9.840206114813297e-05
customerID_0848-ZGQIJ,9.836046711699573e-05
customerID_3866-MDTUB,9.830299383919927e-05
customerID_7312-XSBAT,9.82542336358518e-05
customerID_4369-HTUIF,9.814281297816391e-05
customerID_3318-OSATS,9.813120603033387e-05
customerID_7767-UXAGJ,9.804176773437383e-05
customerID_0378-TOVMS,9.803391587464655e-05
customerID_6581-NQCBA,9.794708593946017e-05
customerID_4285-GYRQC,9.790655325327283e-05
customerID_3269-ATYWD,9.78747318261524e-05
customerID_4277-PVRAN,9.777909711899518e-05
customerID_2506-CLAKW,9.771577514426729e-05
customerID_9620-ENEJV,9.767726460566914e-05
customerID_9490-DFPMD,9.765708861326456e-05
customerID_4628-WQCQQ,9.753583999896223e-05
customerID_4678-DVQEO,9.748519820094633e-05
customerID_2955-BJZHG,9.738463217295424e-05
customerID_7480-QNVZJ,9.722952631931228e-05
customerID_5968-VXZLG,9.706189584456492e-05
customerID_7969-AULMZ,9.699304219364129e-05
customerID_9432-VOFYX,9.698629873867503e-05
customerID_2675-DHUTR,9.690301713723762e-05
customerID_0958-YHXGP,9.688394513098427e-05
customerID_3908-BLSYF,9.679023538181624e-05
customerID_4706-AXVKM,9.678077779112684e-05
customerID_8485-GJCDN,9.675889395680397e-05
customerID_6734-GMPVK,9.674690304040633e-05
customerID_0093-EXYQL,9.66786516175625e-05
customerID_4154-AQUGT,9.666097432226307e-05
customerID_4597-NUCQV,9.663441858449306e-05
customerID_3874-EQOEP,9.663436937792957e-05
customerID_5857-TYBCJ,9.645943505541776e-05
customerID_8630-FJLIB,9.644899925748239e-05
customerID_5442-UTCVD,9.641249706480228e-05
customerID_3871-IKPYH,9.641127285782185e-05
customerID_2636-OHFMN,9.640378831456532e-05
customerID_4132-KALRO,9.625882525674034e-05
customerID_5590-YRFJT,9.625125752869073e-05
customerID_1142-WACZW,9.620529020549004e-05
customerID_9274-UARKJ,9.605867678573621e-05
customerID_2209-XADXF,9.588044898677449e-05
customerID_2080-GKCWQ,9.585846181042756e-05
customerID_8111-RKSPX,9.580486042883934e-05
customerID_3627-FCRDW,9.571852849101357e-05
customerID_6145-NNPNO,9.562753837339552e-05
customerID_0923-PNFUB,9.55300347365514e-05
customerID_2774-LVQUS,9.548752926881418e-05
customerID_1866-OBPNR,9.543632026427415e-05
customerID_3999-QGRJH,9.543237472546567e-05
customerID_5543-QDCRY,9.53716665728887e-05
customerID_9355-NPPFS,9.535859689158533e-05
customerID_9095-HFAFX,9.527654467796288e-05
customerID_5760-FXFVO,9.526409901346781e-05
customerID_0139-IVFJG,9.516598385528988e-05
customerID_2905-KFQUV,9.514626105000046e-05
customerID_5229-PRWKT,9.514548264833606e-05
customerID_5949-EBSQK,9.513670094829712e-05
customerID_9190-MFJLN,9.510225391591378e-05
customerID_4629-NRXKX,9.503803860672842e-05
customerID_0925-VYDLG,9.499785663616845e-05
customerID_0871-URUWO,9.498344299344569e-05
customerID_6339-YPSAH,9.497669904956214e-05
customerID_7587-RZNME,9.487959249688383e-05
customerID_0963-ZBDRN,9.48755159522793e-05
customerID_0620-DLSLK,9.478673522903523e-05
customerID_2984-AFWNC,9.47817851990393e-05
customerID_4690-LLKUA,9.477576531696784e-05
customerID_2027-FECZV,9.448463485287059e-05
customerID_6650-VJONK,9.447742127142649e-05
customerID_1932-UEDCX,9.444657451566701e-05
customerID_5405-ZMYXQ,9.437514851883935e-05
customerID_5673-FSSMF,9.436155391253127e-05
customerID_6101-IMRMM,9.435014810904754e-05
customerID_7503-QQRVF,9.424951411855944e-05
customerID_3566-HJGPK,9.40445598800349e-05
customerID_1608-GMEWB,9.403134356696964e-05
customerID_6680-WKXRZ,9.394288797982856e-05
customerID_0680-DFNNY,9.391642276420929e-05
customerID_7568-PODML,9.387433882556867e-05
customerID_6705-LXORM,9.373795783068861e-05
customerID_3500-RMZLT,9.373177807729933e-05
customerID_5569-OUICF,9.365640833077731e-05
customerID_6599-SFQVE,9.357482586854001e-05
customerID_9921-ZVRHG,9.354629977064067e-05
customerID_0988-JRWWP,9.352409380035086e-05
customerID_4919-IKATY,9.341609373493572e-05
customerID_2235-DWLJU,9.330403946483532e-05
customerID_5940-AHUHD,9.307091086678886e-05
customerID_5655-JSMZM,9.29645580424262e-05
customerID_3143-JQEGI,9.286351698141076e-05
customerID_8245-UMPYT,9.279467496101458e-05
customerID_4741-WWJQZ,9.278894304362914e-05
customerID_7508-MYBOG,9.275147979273338e-05
customerID_9696-RMYBA,9.272465092599124e-05
customerID_2903-YYTBW,9.27050299067959e-05
customerID_7794-JASDG,9.270180156214461e-05
customerID_2665-NPTGL,9.265929134328051e-05
customerID_5365-LLFYV,9.260683258663801e-05
customerID_0125-LZQXK,9.249257171463396e-05
customerID_2696-NARTR,9.247159239947522e-05
customerID_5649-VUKMC,9.241505778877235e-05
customerID_9102-IAYHT,9.229321879557761e-05
customerID_9992-UJOEL,9.229260554292792e-05
customerID_8821-XNHVZ,9.213898444839027e-05
customerID_5609-CEBID,9.212640434569518e-05
customerID_1078-TDCRN,9.201537775340219e-05
customerID_5364-EVNIB,9.195011247458214e-05
customerID_8180-AKMJV,9.183893225120571e-05
customerID_6551-GNYDG,9.18332548348093e-05
customerID_2070-FNEXE,9.183289024249615e-05
customerID_5380-AFSSK,9.182320195145376e-05
customerID_6048-QBXKL,9.172195468491578e-05
customerID_0947-IDHRQ,9.170882872205766e-05
customerID_5976-JCJRH,9.133027853880255e-05
customerID_2504-DSHIH,9.132517172399297e-05
customerID_5520-FVEWJ,9.127320727544092e-05
customerID_4361-JEIVL,9.126060993391936e-05
customerID_6892-XPFPU,9.108818652321672e-05
customerID_4283-FUTGF,9.107359496874582e-05
customerID_5226-NOZFC,9.105656781812622e-05
customerID_4061-UKJWL,9.096903428080992e-05
customerID_6719-OXYBR,9.080656341584603e-05
customerID_0315-LVCRK,9.073123707916322e-05
customerID_2468-SJFLM,9.069855173995017e-05
customerID_7595-EUIVN,9.066359825487638e-05
customerID_9420-LOJKX,9.06464980523846e-05
customerID_1450-GALXR,9.043398597502633e-05
customerID_5087-SUURX,9.028471889105062e-05
customerID_4029-HPFVY,9.026012441375811e-05
customerID_4813-HQMGZ,9.015960687184365e-05
customerID_5482-PLVPE,9.015206684905914e-05
customerID_5879-SESNB,9.00950688661226e-05
customerID_1035-IPQPU,8.99357832376099e-05
customerID_8364-TRMMK,8.991318846477949e-05
customerID_6778-YSNIH,8.989910892950317e-05
customerID_8413-VONUO,8.988935766317893e-05
customerID_1769-GRUIK,8.98066893660821e-05
customerID_6356-ELRKD,8.980542781959698e-05
customerID_0345-HKJVM,8.976668653430858e-05
customerID_4193-ORFCL,8.960231579569874e-05
customerID_0480-BIXDE,8.958242840230327e-05
customerID_8012-SOUDQ,8.95247334295063e-05
customerID_9821-POOTN,8.952124470519517e-05
customerID_4958-XCBDQ,8.948693976319396e-05
customerID_6204-IEUXJ,8.94787518988578e-05
customerID_4572-DVCGN,8.942283637584286e-05
customerID_2722-JMONI,8.923778834374937e-05
customerID_1399-UBQIU,8.913799725984283e-05
customerID_7233-DRTRF,8.912567314673296e-05
customerID_6615-NGGZJ,8.9043321464234e-05
customerID_4385-GZQXV,8.902677755120064e-05
customerID_1302-UHBDD,8.896677045773826e-05
customerID_4290-BSXUX,8.895555499080736e-05
customerID_6817-WTYHE,8.89472805497489e-05
customerID_8819-IMISP,8.891466625627686e-05
customerID_3587-PMCOY,8.887887151914883e-05
customerID_7379-FNIUJ,8.876475564521518e-05
customerID_5047-LHVLY,8.876243150956273e-05
customerID_3138-BKYAV,8.873276753709674e-05
customerID_3799-ISUZQ,8.855916159674116e-05
customerID_8785-CJSHH,8.847488816724965e-05
customerID_9348-YVOMK,8.837948363900981e-05
customerID_5453-AXEPF,8.817088007159872e-05
customerID_6821-BUXUX,8.811987823150176e-05
customerID_3063-QFSZL,8.810523022831689e-05
customerID_0320-JDNQG,8.807595071954614e-05
customerID_4298-OYIFC,8.802184566655081e-05
customerID_4445-ZJNMU,8.801653466727484e-05
customerID_4749-VFKVB,8.788173764922201e-05
customerID_6034-YMTOB,8.788040361200474e-05
customerID_9058-MJLZC,8.781456747628924e-05
customerID_1216-JWVUX,8.776781401342244e-05
customerID_9779-DPNEJ,8.774927636188493e-05
customerID_5168-MSWXT,8.77065176857305e-05
customerID_3672-YITQD,8.762105381466733e-05
customerID_0375-HVGXO,8.761340120642635e-05
customerID_2672-OJQZP,8.749640017175511e-05
customerID_6331-LWDTQ,8.738512701576549e-05
customerID_2919-HBCJO,8.73629367502168e-05
customerID_2800-QQUSO,8.728674818012772e-05
customerID_4581-SSPWD,8.721053105779706e-05
customerID_9391-EOYLI,8.712914952860132e-05
customerID_2189-WWOEW,8.705756658397054e-05
customerID_3703-VAVCL,8.704910713851444e-05
customerID_3096-IZETN,8.702892770712165e-05
customerID_6166-ILMNY,8.698248007111799e-05
customerID_7682-AZNDK,8.656076767080034e-05
customerID_2592-SEIFQ,8.649747550506102e-05
customerID_4910-AQFFX,8.648550889477144e-05
customerID_2608-BHKFN,8.648066736929539e-05
customerID_6127-ISGTU,8.64168016132788e-05
customerID_1925-TIBLE,8.63665514305583e-05
customerID_9631-XEYKE,8.633861288850052e-05
customerID_1428-GTBJJ,8.628297934957659e-05
customerID_7978-DKUQH,8.627965769507553e-05
customerID_1319-YLZJG,8.626988818534179e-05
customerID_9560-ARGQJ,8.612725327417894e-05
customerID_3446-QDSZF,8.612614010795336e-05
customerID_0112-QAWRZ,8.610227459511512e-05
customerID_5371-VYLSX,8.603963104704191e-05
customerID_8981-FJGLA,8.602018131986314e-05
customerID_3714-NTNFO,8.59504563467793e-05
customerID_3536-IQCTX,8.592689136927001e-05
customerID_7853-OETYL,8.589530641714477e-05
customerID_6583-KQJLK,8.588799850342382e-05
customerID_1622-HSHSF,8.587312194931636e-05
customerID_0013-EXCHZ,8.582866391440316e-05
customerID_6198-RTPMF,8.57912419658949e-05
customerID_9026-RNUJS,8.572752385783487e-05
customerID_5650-YLIBA,8.565794654938893e-05
customerID_2082-CEFLT,8.557735191552547e-05
customerID_8945-GRKHX,8.55722359918302e-05
customerID_4585-HETAI,8.553043034524e-05
customerID_5122-CYFXA,8.545579105629976e-05
customerID_7077-XJMET,8.52688897250889e-05
customerID_2398-YPMUR,8.523787637806349e-05
customerID_8950-MTZNV,8.520811790844467e-05
customerID_8020-BWHYL,8.510820010089402e-05
customerID_5909-ECHUI,8.506617154688161e-05
customerID_3050-GBUSH,8.504667112940571e-05
customerID_3346-BRMIS,8.498758784886589e-05
customerID_6888-SBYAI,8.498161433536976e-05
customerID_5940-NFXKV,8.496047391697504e-05
customerID_3334-CTHOL,8.495482969170102e-05
customerID_0235-KGSLC,8.492869737359061e-05
customerID_1845-ZLLIG,8.491323440271388e-05
customerID_0916-QOFDP,8.488929410738088e-05
customerID_7801-KICAO,8.488212534606096e-05
customerID_9606-PBKBQ,8.48759441365917e-05
customerID_3643-AHCFP,8.485856691608318e-05
customerID_0491-KAPQG,8.480859599986753e-05
customerID_7854-FOKSF,8.470776069190717e-05
customerID_9221-OTIVJ,8.46017938947789e-05
customerID_7912-SYRQT,8.459714492184602e-05
customerID_8519-IMDHU,8.439316573277603e-05
customerID_5649-TJHOV,8.438402669323743e-05
customerID_0236-HFWSV,8.437536530154387e-05
customerID_7314-OXENN,8.436958477077476e-05
customerID_2025-JKFWI,8.43609844274327e-05
customerID_3481-JHUZH,8.429396254478438e-05
customerID_1907-UBQFC,8.428402232900862e-05
customerID_4484-CGXFK,8.426281354045976e-05
customerID_3254-YRILK,8.417406541106538e-05
customerID_1895-QTKDO,8.413405047867473e-05
customerID_0670-KDOMA,8.410057403788434e-05
customerID_8543-MSDMF,8.40597862967835e-05
customerID_1406-PUQVY,8.405928285732888e-05
customerID_8878-HMWBV,8.40001649794702e-05
customerID_9121-PHQSR,8.398151782249646e-05
customerID_2568-BRGYX,8.392781838746103e-05
customerID_8450-UYIBU,8.39172006926166e-05
customerID_8120-JDCAM,8.383669029460251e-05
customerID_7831-QGOXH,8.379353360394569e-05
customerID_6834-NXDCA,8.379287270419235e-05
customerID_6168-WFVVF,8.369072574736572e-05
customerID_6242-MBHPK,8.368570925700675e-05
customerID_0875-CABNR,8.367916806447733e-05
customerID_2480-SQIOB,8.367126195468557e-05
customerID_9430-FRQOC,8.341463249871308e-05
customerID_8861-HGGKB,8.331067513348455e-05
customerID_4690-PKDQG,8.32092693793003e-05
customerID_2135-DQWAQ,8.315395351968439e-05
customerID_0306-JAELE,8.312522643733584e-05
customerID_2761-OCIAX,8.311695452848752e-05
customerID_5949-XIKAE,8.300377494263917e-05
customerID_1342-JPNKI,8.300213213136714e-05
customerID_9112-WSNPU,8.296210714871057e-05
customerID_8696-JKZNU,8.29273056672951e-05
customerID_5153-RTHKF,8.292425485517309e-05
customerID_4145-UQXUQ,8.291392546413177e-05
customerID_0531-ZZJWQ,8.2912007476202e-05
customerID_9189-JWSHV,8.291043878283147e-05
customerID_9572-WUKSB,8.290869890056661e-05
customerID_7890-VYYWG,8.28649835604106e-05
customerID_3727-RJMEO,8.28237488790295e-05
customerID_8800-ZKRFW,8.276032039317556e-05
customerID_8017-LXHFA,8.26602743928579e-05
customerID_2080-CAZNM,8.263866299854782e-05
customerID_6331-EWIEB,8.257771673004229e-05
customerID_1740-CSDJP,8.255072530932748e-05
customerID_9514-JDSKI,8.253387834809604e-05
customerID_5960-MVTUK,8.25118655366583e-05
customerID_0221-WMXNQ,8.250338527569502e-05
customerID_3597-MVHJT,8.240619315511533e-05
customerID_4065-JJAVA,8.24001733635569e-05
customerID_7137-RYLPP,8.222148246491382e-05
customerID_0094-OIFMO,8.219312982021086e-05
customerID_3995-WFCSM,8.216896002908678e-05
customerID_4929-XIHVW,8.211562410847654e-05
customerID_5647-FXOTP,8.209386323940086e-05
customerID_2969-QWUBZ,8.208907722950487e-05
customerID_5233-GEEAX,8.205613121832035e-05
customerID_1976-CFOCS,8.205455536174852e-05
customerID_7718-RXDGG,8.197296848391834e-05
customerID_6330-JKLPC,8.194398943671573e-05
customerID_6729-GDNGC,8.19205432342457e-05
customerID_9227-LUNBG,8.189719714839703e-05
customerID_1635-FJFCC,8.186743858931066e-05
customerID_1910-FMXJM,8.1838333270659e-05
customerID_2952-QAYZF,8.182533692137705e-05
customerID_8660-BUETV,8.17984903427673e-05
customerID_0231-LXVAP,8.172876693632139e-05
customerID_3629-ZNKXA,8.171886128944147e-05
customerID_7209-JCUDS,8.169293751447476e-05
customerID_2971-SGAFL,8.16853444769278e-05
customerID_1875-QIVME,8.162364370521443e-05
customerID_1731-TVIUK,8.158164990772844e-05
customerID_5606-AMZBO,8.152276374775509e-05
customerID_1918-ZBFQJ,8.145061658783129e-05
customerID_0137-OCGAB,8.144222027882746e-05
customerID_9885-AIBVB,8.139720631979654e-05
customerID_6311-UEUME,8.133827526447755e-05
customerID_8837-VVWLQ,8.133309015792057e-05
customerID_2180-DXNEG,8.130919809968605e-05
customerID_4566-NECEV,8.119299201126747e-05
customerID_4822-NGOCH,8.11913234367791e-05
customerID_1010-DIAUQ,8.11854449290847e-05
customerID_3070-DVEYC,8.117933553977662e-05
customerID_1471-GIQKQ,8.108560511185216e-05
customerID_6326-MTTXK,8.097492200775269e-05
customerID_5028-GZLDO,8.09219462086662e-05
customerID_6906-ANDWJ,8.062664817535156e-05
customerID_7074-IEVOJ,8.049710288952723e-05
customerID_0921-OHLVP,8.045366667527881e-05
customerID_8757-TFHHJ,8.040825326919179e-05
customerID_2081-VEYEH,8.029207167725347e-05
customerID_2122-YWVYA,8.027768817385742e-05
customerID_7460-ITWWP,8.013237215642826e-05
customerID_9944-AEXBM,8.010520256801937e-05
customerID_9444-JTXHZ,8.005995155570234e-05
customerID_0374-IOEGQ,8.005719634892629e-05
customerID_4570-QHXHL,8.003871240254266e-05
customerID_1307-ATKGB,7.995924407317988e-05
customerID_8999-BOHSE,7.994725021550145e-05
customerID_3877-JRJIP,7.991866665569285e-05
customerID_4030-VPZBD,7.990518884931074e-05
customerID_4727-MCYZG,7.988470087517658e-05
customerID_5271-DBYSJ,7.986428612383237e-05
customerID_3198-VELRD,7.977147496117256e-05
customerID_9661-ACXBS,7.975623263430846e-05
customerID_5701-YVSVF,7.972655232267192e-05
customerID_3393-FMZPV,7.96449385916291e-05
customerID_6376-GAHQE,7.962953223257021e-05
customerID_5392-AKEMH,7.948321970979188e-05
customerID_3754-DXMRT,7.945387830392221e-05
customerID_8035-PWSEV,7.939561731634773e-05
customerID_3088-LHEFH,7.938988629023296e-05
customerID_1746-TGTWV,7.932500223752125e-05
customerID_3753-TSEMP,7.930642048422683e-05
customerID_7243-LCGGZ,7.913567177985595e-05
customerID_5167-ZFFMM,7.913320381360234e-05
customerID_4223-WOZCM,7.911526283442042e-05
customerID_4021-RQSNY,7.890201143054789e-05
customerID_3588-WSTTJ,7.887105675878826e-05
customerID_5204-QZXPU,7.877249396971796e-05
customerID_7881-EVUAD,7.874455333844983e-05
customerID_8397-MVTAZ,7.866215744012712e-05
customerID_3439-GVUSX,7.865285044171163e-05
customerID_4094-NSEDU,7.853726517776404e-05
customerID_0122-OAHPZ,7.839660251036083e-05
customerID_0612-RTZZA,7.838536368131213e-05
customerID_6390-DSAZX,7.83712241014784e-05
customerID_1448-PWKYE,7.835377973652009e-05
customerID_0376-YMCJC,7.832196677489072e-05
customerID_8903-WMRNW,7.826463376883014e-05
customerID_7318-EIVKO,7.813439223989944e-05
customerID_5875-YPQFJ,7.809887845838284e-05
customerID_0940-OUQEC,7.80781427192066e-05
customerID_0682-USIXD,7.805496216298954e-05
customerID_4929-BSTRX,7.801735199608469e-05
customerID_2369-UAPKZ,7.800927787136461e-05
customerID_3785-NRHYR,7.799326557597923e-05
customerID_2373-NTKOD,7.788191750507138e-05
customerID_3956-MGXOG,7.782612748563558e-05
customerID_9469-WEJBT,7.77968897862423e-05
customerID_2460-NGXBJ,7.775846744133307e-05
customerID_2465-BLLEU,7.774409143729019e-05
customerID_4236-UJPWO,7.772452029852698e-05
customerID_3703-KBKZP,7.770187766232862e-05
customerID_0650-BWOZN,7.769178402514163e-05
customerID_6833-JMZYP,7.761329008886511e-05
customerID_1013-QCWAM,7.760975578244857e-05
customerID_4536-PLEQY,7.760481542852185e-05
customerID_7938-OUHIO,7.75802163058904e-05
customerID_3074-GQWYX,7.745320160971742e-05
customerID_2501-XWWTZ,7.722892569199971e-05
customerID_5339-PXDVH,7.717379426515673e-05
customerID_0011-IGKFF,7.704668591461023e-05
customerID_9239-ZBZZV,7.690774905049788e-05
customerID_8808-ELEHO,7.685194034867485e-05
customerID_9576-ANLXO,7.683354738931911e-05
customerID_3717-OEAUQ,7.665818823595415e-05
customerID_3663-MITLP,7.664585592677856e-05
customerID_2575-GFSOE,7.662154872500503e-05
customerID_6212-ATMLK,7.658072730049004e-05
customerID_7802-EFKNY,7.655590651477591e-05
customerID_5569-KGJHX,7.651014276057929e-05
customerID_6047-YHPVI,7.64973178597517e-05
customerID_0746-JTRFU,7.639150710785566e-05
customerID_8584-KMVXD,7.630127844510387e-05
customerID_4192-GORJT,7.627409107552186e-05
customerID_1600-DILPE,7.620433217531494e-05
customerID_4998-IKFSE,7.620216155389991e-05
customerID_9584-EXCDZ,7.617659905326206e-05
customerID_3370-GQEAL,7.614237510970616e-05
customerID_3071-VBYPO,7.605037783933094e-05
customerID_2739-CACDQ,7.605033802116396e-05
customerID_1658-BYGOY,7.600684173382656e-05
customerID_9840-DVNDC,7.599801438893152e-05
customerID_7905-TVXTA,7.598112766662436e-05
customerID_7967-HYCDE,7.596555231827287e-05
customerID_7234-FECYN,7.595998437167745e-05
customerID_8286-AFUYI,7.59098279234899e-05
customerID_6458-CYIDZ,7.583236481904187e-05
customerID_0581-BXBUB,7.582876581148883e-05
customerID_8242-JSVBO,7.5796533418019e-05
customerID_1084-UQCHV,7.579553696626827e-05
customerID_3106-ULWFW,7.572045059452529e-05
customerID_7855-DIWPO,7.568811664835002e-05
customerID_0506-LVNGN,7.558851647447465e-05
customerID_7359-PTSXY,7.557403988376409e-05
customerID_3223-WZWJM,7.548890938729395e-05
customerID_3621-CEOVK,7.547027927989329e-05
customerID_3162-KKZXO,7.546470428769435e-05
customerID_2058-DCJBE,7.538062337918612e-05
customerID_1122-JWTJW,7.53723960990555e-05
customerID_9508-ILZDG,7.523470380765046e-05
customerID_3066-RRJIO,7.51754485811947e-05
customerID_5027-QPKTE,7.511831921837594e-05
customerID_1704-NRWYE,7.510375531697646e-05
customerID_2603-HVKCG,7.508308957940777e-05
customerID_0684-AOSIH,7.502360222693162e-05
customerID_5404-GGUKR,7.501162022533647e-05
customerID_5729-KLZAR,7.500361126849556e-05
